id_carro,nome_modelo,ano,nome_marca,litros,tipo_combustivel,tipo_cambio,preco,quilometragem,proprietarios,portas
7123,RAV4,2005,Toyota,13,Hybrid,Manual,3533,233311,2,2
7124,Passat,2008,Volkswagen,25,Hybrid,Automatic,15380,15999,4,3
7125,Impala,2017,Chevrolet,22,Diesel,Automatic,7121,63902,5,5
7126,A4,2004,Audi,20,Petrol,Semi-Automatic,5748,17557,5,2
7127,Fiesta,2017,Ford,15,Electric,Automatic,9708,44555,5,2
7128,Malibu,2012,Chevrolet,25,Electric,Manual,2946,297661,5,2
7129,Civic,2010,Honda,20,Diesel,Semi-Automatic,4679,206007,4,3
7130,Focus,2004,Ford,42,Diesel,Automatic,12631,83408,3,3
7131,Explorer,2006,Ford,37,Petrol,Semi-Automatic,7321,158946,3,4
7132,Optima,2005,Kia,10,Electric,Manual,7229,53506,4,2
7133,Golf,2003,Volkswagen,33,Petrol,Semi-Automatic,7722,283874,4,3
7134,Rio,2020,Kia,28,Hybrid,Manual,3805,264738,3,3
7135,Malibu,2012,Chevrolet,44,Hybrid,Manual,12722,108874,1,2
7136,RAV4,2005,Toyota,26,Electric,Automatic,6164,231799,4,2
7137,CR-V,2007,Honda,20,Electric,Manual,5174,296296,1,3
7138,C-Class,2007,Mercedes,27,Diesel,Semi-Automatic,10881,80916,3,5
7139,GLA,2020,Mercedes,28,Petrol,Manual,13061,6940,1,4
7140,Focus,2004,Ford,41,Diesel,Manual,7627,193635,3,3
7141,Tucson,2007,Hyundai,28,Petrol,Automatic,13232,73370,5,4
7142,E-Class,2004,Mercedes,22,Electric,Automatic,15416,34151,4,3
7143,Malibu,2012,Chevrolet,26,Electric,Automatic,11759,267012,2,2
7144,Camry,2007,Toyota,17,Petrol,Semi-Automatic,4572,256396,5,4
7145,Civic,2010,Honda,39,Diesel,Semi-Automatic,7985,150711,2,3
7146,Corolla,2010,Toyota,44,Petrol,Manual,14062,36858,3,4
7147,Explorer,2006,Ford,16,Diesel,Semi-Automatic,6076,191195,2,4
7148,E-Class,2004,Mercedes,49,Petrol,Manual,7535,193234,1,3
7149,C-Class,2007,Mercedes,45,Petrol,Automatic,11374,11293,3,5
7150,X5,2017,BMW,22,Hybrid,Semi-Automatic,10093,40306,2,3
7151,Golf,2003,Volkswagen,47,Diesel,Semi-Automatic,4425,263733,2,3
7152,Q5,2023,Audi,47,Petrol,Semi-Automatic,7720,218985,3,2
7153,Fiesta,2017,Ford,30,Electric,Semi-Automatic,5117,199144,3,2
7154,Tiguan,2006,Volkswagen,14,Petrol,Semi-Automatic,8785,712,2,2
7155,Tucson,2007,Hyundai,16,Petrol,Automatic,4805,194743,3,4
7156,Optima,2005,Kia,25,Electric,Semi-Automatic,11312,104371,5,2
7157,Optima,2005,Kia,46,Petrol,Manual,8849,157536,5,2
7158,E-Class,2004,Mercedes,42,Electric,Automatic,8630,248488,3,3
7159,Explorer,2006,Ford,29,Diesel,Automatic,11332,203359,1,4
7160,Q5,2023,Audi,40,Electric,Manual,9475,106243,2,2
7161,5 Series,2013,BMW,45,Petrol,Semi-Automatic,8178,216053,1,2
7162,GLA,2020,Mercedes,41,Diesel,Manual,7209,214542,5,4
7163,Elantra,2004,Hyundai,22,Electric,Automatic,11541,17910,4,2
7164,Accord,2001,Honda,25,Petrol,Semi-Automatic,5592,185382,1,5
7165,Focus,2004,Ford,13,Hybrid,Manual,2000,286239,5,3
7166,Rio,2020,Kia,32,Diesel,Semi-Automatic,10331,193404,4,3
7167,Corolla,2010,Toyota,36,Hybrid,Automatic,12282,225866,3,4
7168,CR-V,2007,Honda,14,Petrol,Semi-Automatic,7839,168026,5,3
7169,Corolla,2010,Toyota,49,Petrol,Manual,9872,286358,3,4
7170,Q5,2023,Audi,45,Diesel,Manual,4369,271531,4,2
7171,Passat,2008,Volkswagen,24,Electric,Automatic,8359,112015,5,3
7172,E-Class,2004,Mercedes,36,Diesel,Automatic,10824,53762,4,3
7173,Accord,2001,Honda,41,Petrol,Manual,12085,45712,4,5
7174,Elantra,2004,Hyundai,15,Petrol,Manual,6000,264951,1,2
7175,X5,2017,BMW,21,Electric,Automatic,11046,142689,5,3
7176,Passat,2008,Volkswagen,19,Hybrid,Automatic,8053,217349,4,3
7177,RAV4,2005,Toyota,14,Hybrid,Semi-Automatic,5199,80016,4,2
7178,Tiguan,2006,Volkswagen,11,Hybrid,Automatic,13945,17726,3,2
7179,CR-V,2007,Honda,31,Electric,Manual,12505,179706,3,3
7180,Impala,2017,Chevrolet,21,Petrol,Manual,6495,285243,5,5
7181,E-Class,2004,Mercedes,23,Petrol,Manual,5367,96610,1,3
7182,Corolla,2010,Toyota,30,Electric,Automatic,6167,281618,1,4
7183,Rio,2020,Kia,16,Petrol,Manual,3096,250194,3,3
7184,RAV4,2005,Toyota,22,Electric,Automatic,10506,84663,1,2
7185,E-Class,2004,Mercedes,16,Hybrid,Semi-Automatic,7252,47361,4,3
7186,Tiguan,2006,Volkswagen,47,Hybrid,Automatic,11148,292565,5,2
7187,Tiguan,2006,Volkswagen,46,Electric,Manual,15318,9071,2,2
7188,Tiguan,2006,Volkswagen,24,Electric,Semi-Automatic,9506,204690,1,2
7189,CR-V,2007,Honda,12,Electric,Manual,5519,119028,5,3
7190,Passat,2008,Volkswagen,35,Hybrid,Semi-Automatic,9559,222042,1,3
7191,Focus,2004,Ford,32,Hybrid,Automatic,6193,195323,2,3
7192,Explorer,2006,Ford,48,Hybrid,Semi-Automatic,11063,211809,1,4
7193,Fiesta,2017,Ford,38,Electric,Manual,5175,236211,4,2
7194,Rio,2020,Kia,25,Diesel,Automatic,7369,186502,2,3
7195,Optima,2005,Kia,45,Hybrid,Automatic,10920,188960,4,2
7196,Golf,2003,Volkswagen,44,Diesel,Manual,10769,126539,2,3
7197,Malibu,2012,Chevrolet,50,Petrol,Automatic,5149,287516,5,2
7198,Corolla,2010,Toyota,16,Electric,Semi-Automatic,6185,285729,5,4
7199,Impala,2017,Chevrolet,14,Petrol,Manual,2000,280128,2,5
7200,X5,2017,BMW,33,Diesel,Semi-Automatic,3112,244368,5,3
7201,Civic,2010,Honda,29,Electric,Semi-Automatic,9482,275857,1,3
7202,Golf,2003,Volkswagen,29,Electric,Manual,14501,39924,5,3
7203,CR-V,2007,Honda,13,Petrol,Automatic,6859,257004,4,3
7204,Accord,2001,Honda,13,Diesel,Automatic,12350,72492,1,5
7205,3 Series,2017,BMW,32,Diesel,Semi-Automatic,3856,232157,2,5
7206,5 Series,2013,BMW,41,Diesel,Automatic,10933,73326,5,2
7207,Equinox,2018,Chevrolet,19,Hybrid,Automatic,13624,13790,5,2
7208,Optima,2005,Kia,38,Electric,Semi-Automatic,9703,99812,1,2
7209,Fiesta,2017,Ford,32,Electric,Automatic,10178,166096,5,2
7210,A4,2004,Audi,23,Hybrid,Manual,10551,142405,1,2
7211,C-Class,2007,Mercedes,10,Diesel,Automatic,3336,223183,5,5
7212,Passat,2008,Volkswagen,32,Diesel,Manual,11142,137887,1,3
7213,Civic,2010,Honda,22,Hybrid,Manual,11832,13387,1,3
7214,E-Class,2004,Mercedes,21,Electric,Automatic,10303,104834,2,3
7215,Tiguan,2006,Volkswagen,44,Hybrid,Semi-Automatic,8533,168316,3,2
7216,E-Class,2004,Mercedes,34,Diesel,Automatic,13343,112807,4,3
7217,Accord,2001,Honda,30,Electric,Manual,7990,145460,3,5
7218,Tucson,2007,Hyundai,49,Diesel,Automatic,6940,267954,5,4
7219,Q5,2023,Audi,49,Diesel,Manual,9053,267327,3,2
7220,Q5,2023,Audi,46,Electric,Manual,8350,132454,3,2
7221,RAV4,2005,Toyota,12,Diesel,Automatic,8224,138778,3,2
7222,A3,2022,Audi,50,Hybrid,Automatic,18255,12234,5,5
7223,Accord,2001,Honda,23,Hybrid,Manual,9140,47964,1,5
7224,Focus,2004,Ford,14,Diesel,Manual,9279,81016,4,3
7225,X5,2017,BMW,19,Petrol,Semi-Automatic,6243,17843,3,3
7226,Tucson,2007,Hyundai,20,Diesel,Automatic,9307,229628,4,4
7227,3 Series,2017,BMW,18,Diesel,Semi-Automatic,4623,213829,1,5
7228,Golf,2003,Volkswagen,37,Petrol,Automatic,8247,97602,4,3
7229,Tiguan,2006,Volkswagen,20,Petrol,Manual,10242,2862,1,2
7230,Tucson,2007,Hyundai,21,Electric,Automatic,9614,139275,5,4
7231,Focus,2004,Ford,45,Hybrid,Automatic,11032,48388,2,3
7232,C-Class,2007,Mercedes,31,Diesel,Semi-Automatic,7830,238454,5,5
7233,GLA,2020,Mercedes,39,Petrol,Semi-Automatic,11021,43928,5,4
7234,Impala,2017,Chevrolet,13,Diesel,Semi-Automatic,5037,258123,4,5
7235,Explorer,2006,Ford,48,Electric,Manual,10580,30993,1,4
7236,GLA,2020,Mercedes,17,Hybrid,Manual,9365,171747,4,4
7237,Impala,2017,Chevrolet,35,Diesel,Automatic,12131,58401,3,5
7238,Elantra,2004,Hyundai,16,Electric,Automatic,9254,252284,5,2
7239,Tiguan,2006,Volkswagen,20,Diesel,Manual,8929,8530,2,2
7240,C-Class,2007,Mercedes,22,Hybrid,Manual,14150,2492,4,5
7241,Golf,2003,Volkswagen,50,Hybrid,Manual,11651,27445,5,3
7242,Sportage,2001,Kia,20,Diesel,Manual,9077,76121,3,2
7243,Sportage,2001,Kia,44,Electric,Automatic,11852,37396,5,2
7244,Sonata,2007,Hyundai,33,Diesel,Automatic,10822,68886,2,3
7245,Tiguan,2006,Volkswagen,44,Hybrid,Manual,7147,222619,3,2
7246,Tiguan,2006,Volkswagen,22,Hybrid,Semi-Automatic,8848,42565,2,2
7247,Q5,2023,Audi,48,Petrol,Manual,13320,93967,3,2
7248,Tucson,2007,Hyundai,47,Hybrid,Manual,10424,43765,1,4
7249,5 Series,2013,BMW,32,Petrol,Semi-Automatic,3597,215104,4,2
7250,A4,2004,Audi,17,Petrol,Manual,8841,147922,2,2
7251,Accord,2001,Honda,30,Electric,Manual,12095,180227,2,5
7252,5 Series,2013,BMW,20,Hybrid,Automatic,15273,11349,4,2
7253,Tiguan,2006,Volkswagen,36,Electric,Automatic,9123,163802,1,2
7254,Tucson,2007,Hyundai,42,Hybrid,Semi-Automatic,12567,136634,5,4
7255,Accord,2001,Honda,33,Diesel,Automatic,6620,248973,3,5
7256,Tucson,2007,Hyundai,31,Diesel,Automatic,11383,165835,5,4
7257,Passat,2008,Volkswagen,43,Petrol,Semi-Automatic,7098,155084,5,3
7258,Fiesta,2017,Ford,16,Petrol,Manual,10317,99115,4,2
7259,5 Series,2013,BMW,20,Diesel,Manual,8829,178541,3,2
7260,Tiguan,2006,Volkswagen,42,Hybrid,Semi-Automatic,10183,195847,5,2
7261,Accord,2001,Honda,47,Petrol,Automatic,5950,262487,2,5
7262,Elantra,2004,Hyundai,14,Petrol,Manual,2449,272506,5,2
7263,Civic,2010,Honda,21,Diesel,Automatic,7475,266217,5,3
7264,Sonata,2007,Hyundai,34,Petrol,Automatic,4749,272534,3,3
7265,E-Class,2004,Mercedes,43,Electric,Semi-Automatic,15871,26407,5,3
7266,Malibu,2012,Chevrolet,46,Diesel,Semi-Automatic,9939,133018,1,2
7267,Malibu,2012,Chevrolet,49,Petrol,Automatic,14629,63522,2,2
7268,CR-V,2007,Honda,29,Diesel,Manual,7876,196174,5,3
7269,Elantra,2004,Hyundai,35,Diesel,Semi-Automatic,11508,29588,5,2
7270,RAV4,2005,Toyota,29,Diesel,Semi-Automatic,6664,136788,1,2
7271,Malibu,2012,Chevrolet,17,Hybrid,Semi-Automatic,8784,215759,2,2
7272,Fiesta,2017,Ford,19,Diesel,Automatic,8862,6863,4,2
7273,Rio,2020,Kia,25,Hybrid,Automatic,12967,91607,4,3
7274,Sonata,2007,Hyundai,37,Diesel,Automatic,10411,109422,4,3
7275,Focus,2004,Ford,44,Hybrid,Semi-Automatic,10275,216228,3,3
7276,E-Class,2004,Mercedes,35,Diesel,Manual,6164,71772,4,3
7277,Accord,2001,Honda,25,Hybrid,Manual,6325,213739,5,5
7278,3 Series,2017,BMW,16,Hybrid,Semi-Automatic,11866,86669,3,5
7279,Fiesta,2017,Ford,41,Hybrid,Semi-Automatic,9992,80354,5,2
7280,Camry,2007,Toyota,31,Electric,Semi-Automatic,7265,171738,2,4
7281,Elantra,2004,Hyundai,26,Electric,Semi-Automatic,10729,153525,2,2
7282,Corolla,2010,Toyota,24,Hybrid,Automatic,13104,79784,1,4
7283,Sportage,2001,Kia,41,Electric,Semi-Automatic,14252,97389,1,2
7284,Camry,2007,Toyota,24,Diesel,Automatic,7747,12614,3,4
7285,Impala,2017,Chevrolet,34,Electric,Automatic,17072,11372,1,5
7286,GLA,2020,Mercedes,26,Petrol,Manual,10951,132426,2,4
7287,3 Series,2017,BMW,23,Electric,Semi-Automatic,6143,157815,3,5
7288,Malibu,2012,Chevrolet,50,Electric,Automatic,14751,147404,1,2
7289,A3,2022,Audi,10,Petrol,Manual,5030,123477,2,5
7290,Q5,2023,Audi,14,Electric,Semi-Automatic,4565,176728,1,2
7291,3 Series,2017,BMW,36,Diesel,Manual,8565,151733,5,5
7292,Explorer,2006,Ford,19,Hybrid,Semi-Automatic,5189,240502,1,4
7293,RAV4,2005,Toyota,41,Hybrid,Automatic,12878,56081,2,2
7294,5 Series,2013,BMW,10,Electric,Semi-Automatic,12634,8275,2,2
7295,CR-V,2007,Honda,33,Diesel,Manual,12752,32374,3,3
7296,Elantra,2004,Hyundai,45,Electric,Automatic,12842,217889,4,2
7297,5 Series,2013,BMW,49,Hybrid,Manual,10809,109518,5,2
7298,Sportage,2001,Kia,45,Electric,Semi-Automatic,8987,95603,2,2
7299,Explorer,2006,Ford,16,Hybrid,Automatic,12856,52186,1,4
7300,Accord,2001,Honda,13,Electric,Automatic,9889,25508,5,5
7301,Q5,2023,Audi,21,Petrol,Manual,7813,24303,2,2
7302,Accord,2001,Honda,49,Hybrid,Automatic,13591,210409,5,5
7303,RAV4,2005,Toyota,36,Petrol,Semi-Automatic,4348,167577,1,2
7304,A4,2004,Audi,26,Hybrid,Manual,6810,119486,3,2
7305,GLA,2020,Mercedes,41,Diesel,Semi-Automatic,6726,253679,1,4
7306,E-Class,2004,Mercedes,44,Petrol,Semi-Automatic,5489,195519,5,3
7307,Malibu,2012,Chevrolet,44,Electric,Manual,6049,297538,3,2
7308,Fiesta,2017,Ford,17,Diesel,Semi-Automatic,10174,111291,2,2
7309,Rio,2020,Kia,48,Diesel,Manual,7434,208268,4,3
7310,Accord,2001,Honda,30,Petrol,Semi-Automatic,10594,5277,4,5
7311,Rio,2020,Kia,47,Hybrid,Semi-Automatic,6653,232317,5,3
7312,RAV4,2005,Toyota,40,Petrol,Semi-Automatic,9168,21571,4,2
7313,Equinox,2018,Chevrolet,50,Petrol,Semi-Automatic,9668,1583,4,2
7314,Elantra,2004,Hyundai,26,Hybrid,Manual,3825,193715,2,2
7315,CR-V,2007,Honda,20,Hybrid,Semi-Automatic,10554,37299,1,3
7316,Focus,2004,Ford,45,Petrol,Automatic,14574,121263,2,3
7317,Corolla,2010,Toyota,45,Hybrid,Automatic,8083,270817,5,4
7318,3 Series,2017,BMW,27,Electric,Automatic,11453,2339,3,5
7319,Sportage,2001,Kia,39,Hybrid,Manual,5519,249050,2,2
7320,RAV4,2005,Toyota,30,Hybrid,Manual,8286,5677,2,2
7321,Corolla,2010,Toyota,19,Petrol,Manual,8206,39688,5,4
7322,Sonata,2007,Hyundai,14,Hybrid,Manual,3538,283053,2,3
7323,Civic,2010,Honda,25,Diesel,Semi-Automatic,3612,284392,4,3
7324,Q5,2023,Audi,11,Diesel,Manual,5273,161312,5,2
7325,Sportage,2001,Kia,33,Petrol,Automatic,8152,217369,3,2
7326,Q5,2023,Audi,13,Petrol,Semi-Automatic,2000,296079,4,2
7327,E-Class,2004,Mercedes,17,Hybrid,Semi-Automatic,5111,219450,5,3
7328,Fiesta,2017,Ford,40,Hybrid,Manual,8899,205021,5,2
7329,Passat,2008,Volkswagen,38,Electric,Automatic,11799,55044,2,3
7330,A3,2022,Audi,31,Diesel,Semi-Automatic,3714,219289,1,5
7331,Civic,2010,Honda,31,Hybrid,Automatic,12449,132546,3,3
7332,Civic,2010,Honda,50,Electric,Semi-Automatic,10145,287731,4,3
7333,Passat,2008,Volkswagen,46,Petrol,Manual,13490,105497,4,3
7334,E-Class,2004,Mercedes,34,Diesel,Manual,9351,102437,1,3
7335,A4,2004,Audi,30,Electric,Automatic,12667,46648,3,2
7336,Explorer,2006,Ford,45,Petrol,Semi-Automatic,8554,197271,5,4
7337,Impala,2017,Chevrolet,25,Petrol,Automatic,10815,104238,1,5
7338,X5,2017,BMW,19,Petrol,Manual,8651,92403,4,3
7339,Accord,2001,Honda,41,Electric,Automatic,13259,177019,3,5
7340,Civic,2010,Honda,26,Hybrid,Automatic,9978,276056,4,3
7341,Passat,2008,Volkswagen,11,Petrol,Automatic,7923,13832,3,3
7342,Fiesta,2017,Ford,15,Diesel,Automatic,9590,10496,1,2
7343,Equinox,2018,Chevrolet,17,Diesel,Manual,7977,221108,5,2
7344,Elantra,2004,Hyundai,38,Electric,Semi-Automatic,10364,36784,1,2
7345,E-Class,2004,Mercedes,14,Petrol,Automatic,9791,55449,3,3
7346,3 Series,2017,BMW,40,Petrol,Manual,10419,169029,3,5
7347,Sportage,2001,Kia,20,Hybrid,Semi-Automatic,10101,164931,1,2
7348,A3,2022,Audi,41,Hybrid,Automatic,8816,289188,5,5
7349,Fiesta,2017,Ford,45,Diesel,Automatic,10944,257752,2,2
7350,Civic,2010,Honda,50,Petrol,Automatic,10334,133262,3,3
7351,Elantra,2004,Hyundai,35,Diesel,Manual,8628,263574,2,2
7352,Civic,2010,Honda,15,Electric,Manual,8532,178396,5,3
7353,Q5,2023,Audi,26,Petrol,Manual,9610,199475,2,2
7354,Golf,2003,Volkswagen,38,Petrol,Automatic,8863,86821,2,3
7355,Sportage,2001,Kia,33,Diesel,Semi-Automatic,13949,2524,1,2
7356,5 Series,2013,BMW,23,Petrol,Automatic,8032,173383,4,2
7357,3 Series,2017,BMW,16,Hybrid,Manual,5331,218426,3,5
7358,RAV4,2005,Toyota,25,Petrol,Semi-Automatic,9550,197459,2,2
7359,GLA,2020,Mercedes,12,Electric,Automatic,12272,111383,2,4
7360,Sonata,2007,Hyundai,12,Petrol,Semi-Automatic,7248,7553,3,3
7361,Tucson,2007,Hyundai,17,Diesel,Semi-Automatic,10489,50537,5,4
7362,Optima,2005,Kia,37,Electric,Automatic,9901,99914,5,2
7363,Optima,2005,Kia,32,Diesel,Manual,9572,111388,3,2
7364,Tucson,2007,Hyundai,30,Electric,Manual,12876,156192,3,4
7365,Tucson,2007,Hyundai,20,Hybrid,Semi-Automatic,9979,141038,5,4
7366,3 Series,2017,BMW,12,Electric,Automatic,10590,210465,5,5
7367,Accord,2001,Honda,37,Diesel,Manual,12120,113971,2,5
7368,5 Series,2013,BMW,18,Diesel,Manual,4412,269377,2,2
7369,Focus,2004,Ford,26,Diesel,Manual,5466,286662,1,3
7370,Rio,2020,Kia,18,Hybrid,Semi-Automatic,7331,8438,3,3
7371,Malibu,2012,Chevrolet,43,Hybrid,Manual,5656,262161,1,2
7372,Optima,2005,Kia,17,Electric,Manual,5236,233197,2,2
7373,Tiguan,2006,Volkswagen,48,Hybrid,Semi-Automatic,10483,150808,3,2
7374,A3,2022,Audi,16,Hybrid,Semi-Automatic,12725,43727,4,5
7375,Golf,2003,Volkswagen,23,Electric,Manual,9176,111196,5,3
7376,Tiguan,2006,Volkswagen,12,Petrol,Automatic,8564,121784,1,2
7377,Tucson,2007,Hyundai,24,Electric,Automatic,6660,226999,3,4
7378,Camry,2007,Toyota,12,Diesel,Manual,3778,91075,1,4
7379,3 Series,2017,BMW,32,Diesel,Manual,7408,294566,2,5
7380,Malibu,2012,Chevrolet,26,Electric,Automatic,11618,109087,5,2
7381,RAV4,2005,Toyota,28,Petrol,Manual,9368,221555,3,2
7382,Malibu,2012,Chevrolet,49,Electric,Automatic,14056,192169,3,2
7383,Equinox,2018,Chevrolet,14,Diesel,Semi-Automatic,8839,88027,4,2
7384,Explorer,2006,Ford,36,Electric,Semi-Automatic,6420,223994,2,4
7385,3 Series,2017,BMW,17,Electric,Automatic,10085,95709,5,5
7386,3 Series,2017,BMW,30,Diesel,Semi-Automatic,7863,291822,1,5
7387,A4,2004,Audi,44,Petrol,Semi-Automatic,10799,80011,3,2
7388,Tucson,2007,Hyundai,15,Petrol,Manual,4475,86201,2,4
7389,Rio,2020,Kia,21,Diesel,Semi-Automatic,6074,126259,5,3
7390,Sonata,2007,Hyundai,44,Hybrid,Manual,6820,133953,5,3
7391,RAV4,2005,Toyota,33,Diesel,Semi-Automatic,4164,176783,2,2
7392,Q5,2023,Audi,31,Electric,Semi-Automatic,8530,108490,1,2
7393,Corolla,2010,Toyota,49,Hybrid,Semi-Automatic,14469,46501,2,4
7394,Passat,2008,Volkswagen,26,Petrol,Manual,5387,80601,5,3
7395,Malibu,2012,Chevrolet,13,Petrol,Semi-Automatic,10387,35624,5,2
7396,Explorer,2006,Ford,25,Petrol,Semi-Automatic,10118,169094,3,4
7397,Focus,2004,Ford,24,Electric,Manual,8135,108237,5,3
7398,Tucson,2007,Hyundai,25,Hybrid,Semi-Automatic,11791,60434,4,4
7399,A3,2022,Audi,38,Hybrid,Semi-Automatic,10104,29757,5,5
7400,Focus,2004,Ford,45,Petrol,Semi-Automatic,10572,231391,5,3
7401,Sonata,2007,Hyundai,15,Hybrid,Automatic,9361,56949,1,3
7402,Malibu,2012,Chevrolet,31,Hybrid,Automatic,13448,52589,2,2
7403,Optima,2005,Kia,17,Electric,Semi-Automatic,4258,237085,3,2
7404,A4,2004,Audi,13,Diesel,Automatic,3075,236210,3,2
7405,Impala,2017,Chevrolet,26,Hybrid,Automatic,9811,14410,1,5
7406,Golf,2003,Volkswagen,13,Petrol,Manual,2000,192263,5,3
7407,Malibu,2012,Chevrolet,24,Diesel,Manual,12001,39909,1,2
7408,A4,2004,Audi,46,Electric,Automatic,12993,260350,4,2
7409,GLA,2020,Mercedes,32,Hybrid,Manual,12071,156418,2,4
7410,Impala,2017,Chevrolet,41,Petrol,Automatic,13841,92946,5,5
7411,Optima,2005,Kia,37,Diesel,Manual,6184,200783,1,2
7412,Sportage,2001,Kia,38,Petrol,Automatic,14681,20945,5,2
7413,Impala,2017,Chevrolet,25,Hybrid,Semi-Automatic,12449,57518,3,5
7414,Elantra,2004,Hyundai,18,Electric,Semi-Automatic,8987,200625,5,2
7415,Tucson,2007,Hyundai,30,Hybrid,Manual,6347,132638,3,4
7416,GLA,2020,Mercedes,35,Electric,Semi-Automatic,9444,277797,5,4
7417,Focus,2004,Ford,40,Hybrid,Manual,12084,15786,5,3
7418,Sportage,2001,Kia,19,Hybrid,Automatic,6750,252456,1,2
7419,Q5,2023,Audi,11,Petrol,Automatic,8629,8523,1,2
7420,Camry,2007,Toyota,15,Electric,Semi-Automatic,7524,108763,4,4
7421,Optima,2005,Kia,47,Petrol,Automatic,8688,290554,2,2
7422,Civic,2010,Honda,13,Petrol,Automatic,4063,156815,1,3
7423,5 Series,2013,BMW,12,Diesel,Manual,9390,20498,2,2
7424,Explorer,2006,Ford,23,Electric,Automatic,9273,271311,4,4
7425,Q5,2023,Audi,34,Electric,Automatic,12112,214385,1,2
7426,CR-V,2007,Honda,11,Electric,Automatic,9261,271910,5,3
7427,Rio,2020,Kia,28,Diesel,Automatic,9113,99318,4,3
7428,GLA,2020,Mercedes,44,Hybrid,Automatic,15253,12304,3,4
7429,A4,2004,Audi,46,Diesel,Manual,11523,143847,5,2
7430,C-Class,2007,Mercedes,11,Hybrid,Automatic,11393,85348,4,5
7431,5 Series,2013,BMW,19,Petrol,Semi-Automatic,5208,144586,2,2
7432,A4,2004,Audi,33,Electric,Semi-Automatic,7128,188588,4,2
7433,Accord,2001,Honda,12,Petrol,Manual,7808,189585,4,5
7434,Equinox,2018,Chevrolet,43,Hybrid,Automatic,13878,31100,5,2
7435,Tucson,2007,Hyundai,35,Hybrid,Manual,8384,25785,4,4
7436,Passat,2008,Volkswagen,17,Electric,Semi-Automatic,6621,193922,3,3
7437,E-Class,2004,Mercedes,27,Petrol,Manual,6389,35507,4,3
7438,Passat,2008,Volkswagen,31,Electric,Semi-Automatic,8915,89202,5,3
7439,Corolla,2010,Toyota,15,Electric,Automatic,8059,82043,1,4
7440,Golf,2003,Volkswagen,43,Electric,Semi-Automatic,10471,26436,3,3
7441,Sportage,2001,Kia,21,Electric,Semi-Automatic,10988,10561,2,2
7442,Malibu,2012,Chevrolet,41,Diesel,Semi-Automatic,7287,255630,2,2
7443,Passat,2008,Volkswagen,20,Petrol,Semi-Automatic,4116,144200,5,3
7444,Civic,2010,Honda,29,Electric,Automatic,14081,15946,5,3
7445,Fiesta,2017,Ford,42,Petrol,Semi-Automatic,11647,87629,3,2
7446,A3,2022,Audi,15,Electric,Semi-Automatic,5217,164131,3,5
7447,Explorer,2006,Ford,49,Hybrid,Semi-Automatic,11594,10255,3,4
7448,A3,2022,Audi,34,Petrol,Automatic,11227,83637,5,5
7449,A3,2022,Audi,41,Diesel,Semi-Automatic,3872,291394,5,5
7450,Civic,2010,Honda,19,Petrol,Manual,5831,98427,1,3
7451,E-Class,2004,Mercedes,38,Electric,Automatic,9172,201398,1,3
7452,Optima,2005,Kia,15,Hybrid,Semi-Automatic,11419,59033,4,2
7453,Sportage,2001,Kia,41,Diesel,Semi-Automatic,3924,213800,4,2
7454,3 Series,2017,BMW,13,Diesel,Automatic,5443,132833,2,5
7455,A4,2004,Audi,16,Hybrid,Manual,7917,284124,2,2
7456,CR-V,2007,Honda,32,Diesel,Automatic,10845,182720,4,3
7457,Accord,2001,Honda,10,Petrol,Automatic,7277,161141,1,5
7458,X5,2017,BMW,14,Electric,Semi-Automatic,8166,221651,4,3
7459,Impala,2017,Chevrolet,26,Petrol,Automatic,6368,196589,1,5
7460,E-Class,2004,Mercedes,35,Petrol,Automatic,6345,167736,2,3
7461,Fiesta,2017,Ford,25,Electric,Semi-Automatic,11215,184243,4,2
7462,Sportage,2001,Kia,33,Petrol,Manual,11766,126671,5,2
7463,Civic,2010,Honda,42,Diesel,Semi-Automatic,10870,6463,1,3
7464,Elantra,2004,Hyundai,26,Hybrid,Automatic,8022,163892,1,2
7465,X5,2017,BMW,29,Diesel,Automatic,8064,216758,2,3
7466,Tucson,2007,Hyundai,36,Hybrid,Manual,6625,118721,1,4
7467,GLA,2020,Mercedes,25,Electric,Automatic,9745,137722,4,4
7468,Camry,2007,Toyota,15,Electric,Semi-Automatic,8842,27859,1,4
7469,Sonata,2007,Hyundai,46,Electric,Automatic,12438,183094,4,3
7470,Fiesta,2017,Ford,28,Electric,Manual,10644,242761,1,2
7471,CR-V,2007,Honda,21,Electric,Manual,4851,197419,2,3
7472,Explorer,2006,Ford,16,Petrol,Semi-Automatic,9396,10152,4,4
7473,X5,2017,BMW,16,Electric,Automatic,11294,240278,5,3
7474,CR-V,2007,Honda,21,Electric,Semi-Automatic,8438,198084,3,3
7475,Accord,2001,Honda,37,Hybrid,Semi-Automatic,11334,128266,3,5
7476,Camry,2007,Toyota,24,Petrol,Automatic,10657,107145,1,4
7477,Camry,2007,Toyota,11,Electric,Manual,5698,120067,1,4
7478,X5,2017,BMW,34,Hybrid,Automatic,9000,229997,3,3
7479,Elantra,2004,Hyundai,20,Petrol,Semi-Automatic,8924,23785,5,2
7480,Accord,2001,Honda,29,Electric,Manual,13080,20951,1,5
7481,Accord,2001,Honda,31,Petrol,Manual,12986,10677,1,5
7482,3 Series,2017,BMW,25,Electric,Automatic,11810,49497,3,5
7483,Impala,2017,Chevrolet,32,Electric,Semi-Automatic,10518,89097,3,5
